,x,y,z
0,3.0,0.15,-4.0
1,3.0,0.204755,-3.885
2,3.0,0.25926499999999997,-3.7699999999999996
3,3.0,0.31353,-3.6549999999999994
4,3.0,0.36755,-3.539999999999999
5,3.0,0.421325,-3.424999999999999
6,3.0,0.474855,-3.3099999999999987
7,3.0,0.52814,-3.1949999999999985
8,3.0,0.58118,-3.0799999999999983
9,3.0,0.6339750000000001,-2.964999999999998
10,3.0,0.686525,-2.849999999999998
11,3.0,0.7388300000000001,-2.7349999999999977
12,3.0,0.7908900000000001,-2.6199999999999974
13,3.0,0.842705,-2.5049999999999972
14,3.0,0.894275,-2.389999999999997
15,3.0,0.9456,-2.274999999999997
16,3.0,0.99668,-2.1599999999999966
17,3.0,1.047515,-2.0449999999999964
18,3.0,1.0981049999999999,-1.9299999999999964
19,3.0,1.14845,-1.8149999999999964
20,3.0,1.19855,-1.6999999999999964
21,3.0,1.248405,-1.5849999999999964
22,3.0,1.298015,-1.4699999999999964
23,3.0,1.3473799999999998,-1.3549999999999964
24,3.0,1.3964999999999999,-1.2399999999999964
25,3.0,1.4453749999999999,-1.1249999999999964
26,3.0,1.4940049999999998,-1.0099999999999965
27,3.0,1.5423899999999997,-0.8949999999999965
28,3.0,1.5905299999999998,-0.7799999999999965
29,3.0,1.6384249999999998,-0.6649999999999965
30,3.0,1.6860749999999998,-0.5499999999999965
31,3.0,1.7334799999999997,-0.4349999999999965
32,3.0,1.7806399999999996,-0.3199999999999965
33,3.0,1.8275549999999996,-0.20499999999999652
34,3.0,1.8742249999999996,-0.08999999999999651
35,3.0,1.9206499999999995,0.02500000000000349
36,3.0,1.9668299999999994,0.1400000000000035
37,3.0,2.0127649999999995,0.2550000000000035
38,3.0,2.0584549999999995,0.3700000000000035
39,3.0,2.1038999999999994,0.4850000000000035
40,3.0,2.1490999999999993,0.6000000000000035
41,3.0,2.194054999999999,0.7150000000000035
42,3.0,2.238764999999999,0.8300000000000035
43,3.0,2.2832299999999988,0.9450000000000035
44,3.0,2.327449999999999,1.0600000000000036
45,3.0,2.371424999999999,1.1750000000000036
46,3.0,2.415154999999999,1.2900000000000036
47,3.0,2.458639999999999,1.4050000000000036
48,3.0,2.501879999999999,1.5200000000000036
49,3.0,2.544874999999999,1.6350000000000036
50,3.0,2.5876249999999987,1.7500000000000036
51,3.0,2.6301299999999985,1.8650000000000035
52,3.0,2.6723899999999983,1.9800000000000035
53,3.0,2.7144049999999984,2.0950000000000037
54,3.0,2.7561749999999985,2.210000000000004
55,3.0,2.7976999999999985,2.325000000000004
56,3.0,2.8389799999999985,2.4400000000000044
57,3.0,2.8800149999999984,2.5550000000000046
58,3.0,2.9208049999999983,2.670000000000005
59,3.0,2.961349999999998,2.785000000000005
60,3.0,3.001649999999998,2.9000000000000052
61,3.0,3.0417049999999977,3.0150000000000055
62,3.0,3.0815149999999973,3.1300000000000057
63,3.0,3.1210799999999974,3.245000000000006
64,3.0,3.1603999999999974,3.360000000000006
65,3.0,3.1994749999999974,3.4750000000000063
66,3.0,3.2383049999999973,3.5900000000000065
67,3.0,3.276889999999997,3.7050000000000067
68,3.0,3.315229999999997,3.820000000000007
69,3.0,3.353324999999997,3.935000000000007
70,3.0,3.3911749999999965,4.050000000000007
71,3.0,3.4287799999999966,4.165000000000007
72,3.0,3.4661399999999967,4.280000000000007
73,3.0,3.5032549999999967,4.395000000000008
74,3.0,3.5401249999999966,4.510000000000008
75,3.0,3.5767499999999965,4.625000000000008
76,3.0,3.6131299999999964,4.740000000000008
77,3.0,3.649264999999996,4.855000000000008
78,2.9999950150557266,3.674900463449255,4.808999966710834
79,2.9999900301114533,3.700290926898514,4.76299993342166
80,2.99998504516718,3.7254363903477725,4.716999900132485
81,2.9999800602229065,3.750336853797031,4.670999866843311
82,2.999975075278633,3.77499231724629,4.624999833554137
83,2.99997009033436,3.7994027806955484,4.578999800264962
84,2.9999651053900864,3.823568244144807,4.532999766975788
85,2.999960120445813,3.8474887075940654,4.486999733686614
86,2.9999551355015397,3.871164171043324,4.440999700397439
87,2.9999501505572663,3.894594634492583,4.394999667108265
88,2.999945165612993,3.917780097941842,4.348999633819091
89,2.9999401806687196,3.9407205613911005,4.302999600529916
90,2.9999351957244462,3.963416024840359,4.256999567240742
91,2.999930210780173,3.9858664882896178,4.210999533951568
92,2.9999252258358995,4.008071951738876,4.164999500662393
93,2.999920240891626,4.030032415188135,4.118999467373219
94,2.9999152559473528,4.051747878637394,4.0729994340840445
95,2.9999102710030794,4.073218342086652,4.02699940079487
96,2.999905286058806,4.094443805535911,3.9809993675056954
97,2.9999003011145327,4.115424268985169,3.9349993342165206
98,2.9998953161702593,4.136159732434428,3.888999300927346
99,2.999890331225986,4.156650195883686,3.842999267638171
100,2.9998853462817126,4.176895659332945,3.796999234348996
101,2.999880361337439,4.196896122782204,3.7509992010598214
102,2.999875376393166,4.216651586231462,3.7049991677706466
103,2.9998703914488924,4.236162049680721,3.658999134481472
104,2.999865406504619,4.2554275131299795,3.612999101192297
105,2.9998604215603457,4.274447976579238,3.5669990679031223
106,2.9998554366160723,4.2932234400284965,3.5209990346139475
107,2.999850451671799,4.311753903477755,3.4749990013247727
108,2.9998454667275256,4.330039366927014,3.428998968035598
109,2.9998404817832522,4.348079830376273,3.382998934746423
110,2.999835496838979,4.365875293825532,3.3369989014572483
111,2.9998305118947055,4.38342575727479,3.2909988681680735
112,2.999825526950432,4.400731220724049,3.2449988348788987
113,2.9998205420061588,4.417791684173308,3.198998801589724
114,2.9998155570618854,4.434607147622566,3.152998768300549
115,2.999810572117612,4.451177611071825,3.1069987350113744
116,2.9998055871733387,4.467503074521083,3.0609987017221996
117,2.9998006022290653,4.483583537970342,3.0149986684330248
118,2.999795617284792,4.499419001419601,2.96899863514385
119,2.9997906323405186,4.51500946486886,2.922998601854675
120,2.999785647396245,4.530354928318118,2.8769985685655004
121,2.999780662451972,4.545455391767377,2.8309985352763256
122,2.9997756775076985,4.560310855216636,2.784998501987151
123,2.999770692563425,4.574921318665894,2.738998468697976
124,2.9997657076191517,4.589286782115153,2.6929984354088012
125,2.9997607226748784,4.603407245564411,2.6469984021196264
126,2.999755737730605,4.61728270901367,2.6009983688304517
127,2.9997507527863316,4.630913172462929,2.554998335541277
128,2.9997457678420583,4.644298635912188,2.508998302252102
129,2.999740782897785,4.657439099361446,2.4629982689629273
130,2.9997357979535115,4.670334562810705,2.4169982356737525
131,2.999730813009238,4.6829850262599635,2.3709982023845777
132,2.999725828064965,4.695390489709222,2.324998169095403
133,2.9997208431206914,4.7075509531584805,2.278998135806228
134,2.999715858176418,4.719466416607739,2.2329981025170533
135,2.9997108732321447,4.731136880056998,2.1869980692278785
136,2.9997058882878713,4.742562343506257,2.1409980359387037
137,2.999700903343598,4.753742806955516,2.094998002649529
138,2.9996959183993246,4.764678270404774,2.048997969360354
139,2.9996909334550512,4.775368733854033,2.0029979360711794
140,2.999685948510778,4.785814197303291,1.9569979027820046
141,2.9996809635665045,4.79601466075255,1.9109978694928298
142,2.999675978622231,4.805970124201808,1.864997836203655
143,2.9996709936779578,4.815680587651067,1.8189978029144802
144,2.9996660087336844,4.825146051100326,1.7729977696253054
145,2.999661023789411,4.834366514549584,1.7269977363361306
146,2.9996560388451377,4.843341977998843,1.6809977030469558
147,2.9996510539008643,4.852072441448102,1.634997669757781
148,2.999646068956591,4.860557904897361,1.5889976364686063
149,2.9996410840123175,4.868798368346619,1.5429976031794315
150,2.999636099068044,4.876793831795878,1.4969975698902567
151,2.999631114123771,4.884544295245136,1.4509975366010819
152,2.9996261291794974,4.8920497586943945,1.404997503311907
153,2.999621144235224,4.8993102221436535,1.3589974700227323
154,2.9996161592909507,4.906325685592912,1.3129974367335575
155,2.9996111743466773,4.913096149042171,1.2669974034443827
156,2.999606189402404,4.919621612491429,1.220997370155208
157,2.9996012044581306,4.925902075940688,1.1749973368660331
158,2.9995962195138572,4.9319375393899465,1.1289973035768583
159,2.999591234569584,4.937728002839205,1.0829972702876836
160,2.9995862496253105,4.943273466288463,1.0369972369985088
161,2.999581264681037,4.948573929737722,0.9909972037093341
162,2.9995762797367638,4.953629393186981,0.9449971704201594
163,2.9995712947924904,4.9584398566362395,0.8989971371309847
164,2.999566309848217,4.963005320085498,0.85299710384181
165,2.9995613249039437,4.967325783534757,0.8069970705526354
166,2.9995563399596703,4.971401246984016,0.7609970372634607
167,2.999551355015397,4.975231710433274,0.714997003974286
168,2.9995463700711236,4.978817173882533,0.6689969706851113
169,2.99954138512685,4.982157637331791,0.6229969373959366
170,2.999536400182577,4.985253100781049,0.576996904106762
171,2.9995314152383035,4.988103564230308,0.5309968708175873
172,2.99952643029403,4.990709027679567,0.48499683752841255
173,2.9995214453497567,4.993069491128826,0.4389968042392378
174,2.9995164604054834,4.995184954578084,0.3929967709500631
175,2.99951147546121,4.997055418027343,0.34699673766088834
176,2.9995064905169366,4.998680881476601,0.3009967043717136
177,2.9995015055726633,5.00006134492586,0.2549966710825389
178,2.99949652062839,5.001196808375118,0.20899663779336414
179,2.9994915356841165,5.002087271824377,0.1629966045041894
180,2.999486550739843,5.002732735273636,0.11699657121501468
181,2.99948156579557,5.003133198722894,0.07099653792583996
182,2.9994765808512964,5.003288662172153,0.024996504636665237
183,2.999471595907023,5.0031991256214114,-0.021003528652509484
184,2.9994666109627497,5.00286458907067,-0.0670035619416842
185,2.9994616260184763,5.0022850525199285,-0.11300359523085893
186,2.999456641074203,5.001460515969187,-0.15900362852003364
187,2.9994516561299296,5.000390979418445,-0.20500366180920837
188,2.999446671185656,4.999076442867704,-0.2510036950983831
189,2.999441686241383,4.997516906316963,-0.29700372838755784
190,2.9994367012971095,4.995712369766221,-0.3430037616767326
191,2.999431716352836,4.99366283321548,-0.3890037949659073
192,2.9994267314085628,4.991368296664739,-0.43500382825508205
193,2.9994217464642894,4.988828760113997,-0.4810038615442568
194,2.999416761520016,4.986044223563256,-0.5270038948334315
195,2.9994117765757426,4.983014687012514,-0.5730039281226061
196,2.9994067916314693,4.979740150461772,-0.6190039614117808
